TRAP_DATE,GENUS,SPECIES,TYPE,GENDER,RURAL NORTH WEST,RURAL NORTH EAST,RURAL SOUTH EAST,RIVER VALLEY EAST,RIVER VALLEY WEST,RESIDENTIAL NORTH,RURAL SOUTH WEST,LAGOON,GOLF COURSE,INDUSTRIAL PARK,RESIDENTIAL SOUTH,TOTAL
7/17/2012,Aedes,communis,Black legs,Female,,,,,,,,,,,,0
7/17/2012,Aedes,diantaeus,Black legs,Female,,,,,,,,,,,,0
7/17/2012,Aedes,hexodontus,Black legs,Female,,,,,,,,,,,,0
7/17/2012,Aedes,impiger,Black legs,Female,,,,,,,,,,,,0
7/17/2012,Aedes,implicatus,Black legs,Female,,,,,,,,,,,,0
7/17/2012,Aedes,intrudens,Black legs,Female,,,,,,,,,,,,0
7/17/2012,Aedes,pionips,Black legs,Female,,,,,,,,,,,,0
7/17/2012,Aedes,provocans,Black legs,Female,,,,,,,,,,,,0
7/17/2012,Aedes,pullatus,Black legs,Female,,,,,,,,,,,,0
7/17/2012,Aedes,punctor,Black legs,Female,,,,,,,,,,,,0
7/17/2012,Aedes,spencerii,Black legs,Female,,,,,,,,,,,,0
7/17/2012,Aedes,sticticus,Black legs,Female,,,,,,,,,,,,0
7/17/2012,Aedes,,Banded legs,Female,,,,,,,,,,,,0
7/17/2012,Aedes,campestris,Banded legs,Female,,,,,,,,,,,,0
7/17/2012,Aedes,canadensis,Banded legs,Female,,,,,,,,,,,,0
7/17/2012,Aedes,dorsalis,Banded legs,Female,,,,2,,,,5,,,,7
7/17/2012,Aedes,euedes,Banded legs,Female,,,,,,,,,,,,0
7/17/2012,Aedes,excrucians,Banded legs,Female,,,,,,,,,,,,0
7/17/2012,Aedes,fitchii,Banded legs,Female,,,,,,,,,,,,0
7/17/2012,Aedes,flavescens,Banded legs,Female,,,,,,,,,,,,0
7/17/2012,Aedes,increpitus,Banded legs,Female,,,,,,,,,,,,0
7/17/2012,Aedes,mercurator,Banded legs,Female,,,,,,,,,,,,0
7/17/2012,Aedes,nigromaculis,Banded legs,Female,,,,,,,,,,,,0
7/17/2012,Aedes,riparius,Banded legs,Female,,,,,,,,,,,,0
7/17/2012,Aedes,vexans,Banded legs,Female,,26,3,31,14,1,8,3,,,10,96
7/17/2012,Culex,,,Female,,,,,,,,,,,,0
7/17/2012,Culex,tarsalis,,Female,,,,,,,,,,,,0
7/17/2012,Culex,territans,,Female,,,,,,,,,,,,0
7/17/2012,Culiseta,,,Female,,,,,,,,,,,,0
7/17/2012,Culiseta,alaskensis,,Female,,,,,,,,,,,,0
7/17/2012,Culiseta,impatiens,,Female,,,,,,,,,,,,0
7/17/2012,Culiseta,incidens,,Female,,,,,,,,,,,,0
7/17/2012,Culiseta,inornata,,Female,1,28,1,5,9,1,14,3,,,3,65
7/17/2012,Culiseta,minnesotae,,Female,,,,,,,,,,,,0
7/17/2012,Culiseta,morsitans,,Female,,,,,,,,,,,,0
7/17/2012,Mansonia,perturbans,,Female,,,,,,,,,,,,0
7/17/2012,Anopheles,earlei,,Female,,,1,5,,,,,,,,6
7/17/2012,,,Unknown,Female,,,,,,,,,,,,0
7/17/2012,,,,Male,1,2,,45,3,3,1,,,,28,83
7/24/2012,Aedes,,,Female,,,,,,,,,,,,0
7/24/2012,Aedes,,Black legs,Female,4,1,,,,,,,,,3,8
7/24/2012,Aedes,cataphylla,Black legs,Female,,,,,,,,,,,,0
7/24/2012,Aedes,cinereus,Black legs,Female,,,,,,,,,,,,0
7/24/2012,Aedes,communis,Black legs,Female,,,,,,,,,,,,0
7/24/2012,Aedes,diantaeus,Black legs,Female,,,,,,,,,,,,0
7/24/2012,Aedes,hexodontus,Black legs,Female,,,,,,,,,,,,0
7/24/2012,Aedes,impiger,Black legs,Female,,,,,,,,,,,,0
7/24/2012,Aedes,implicatus,Black legs,Female,,,,,,,,,,,,0
7/24/2012,Aedes,intrudens,Black legs,Female,,,,,,,,,,,,0
7/24/2012,Aedes,pionips,Black legs,Female,,,,,,,,,,,,0
7/24/2012,Aedes,provocans,Black legs,Female,,,,,,,,,,,,0
7/24/2012,Aedes,pullatus,Black legs,Female,,,,,,,,,,,,0
7/24/2012,Aedes,punctor,Black legs,Female,,,,,,,,,,,,0
7/24/2012,Aedes,spencerii,Black legs,Female,,,,,,,2,,,,,2
7/24/2012,Aedes,sticticus,Black legs,Female,,,,,,,,,,,,0
7/24/2012,Aedes,,Banded legs,Female,,,,,,,,,,,,0
7/24/2012,Aedes,campestris,Banded legs,Female,,,,,,,,,,,,0
7/24/2012,Aedes,canadensis,Banded legs,Female,,,,,,,,,,,,0
7/24/2012,Aedes,dorsalis,Banded legs,Female,,,1,,,,,3,,,,4
7/24/2012,Aedes,euedes,Banded legs,Female,,,,,,,,,,,,0
7/24/2012,Aedes,excrucians,Banded legs,Female,,,,,,,,,,,,0
7/24/2012,Aedes,fitchii,Banded legs,Female,,,,,,,,,,,,0
7/24/2012,Aedes,flavescens,Banded legs,Female,,2,,,,,,,,,,2
7/24/2012,Aedes,increpitus,Banded legs,Female,,,,,,,,,,,,0
7/24/2012,Aedes,mercurator,Banded legs,Female,,,,,,,,,,,,0
7/24/2012,Aedes,nigromaculis,Banded legs,Female,,2,1,,,,,,,,,3
7/24/2012,Aedes,riparius,Banded legs,Female,,,,,,,,,,,,0
7/24/2012,Aedes,vexans,Banded legs,Female,11,71,1,22,17,5,8,2,,,12,149
7/24/2012,Culex,,,Female,,,,,,,,,,,,0
7/24/2012,Culex,tarsalis,,Female,,,,,,,,,,,,0
7/24/2012,Culex,territans,,Female,,,,,,,,,,,,0
7/24/2012,Culiseta,,,Female,,,,,,,,,,,,0
7/24/2012,Culiseta,alaskensis,,Female,,,,,,,,,,,,0
7/24/2012,Culiseta,impatiens,,Female,,,,,,,,,,,,0
7/24/2012,Culiseta,incidens,,Female,,,,,,,,,,,,0
7/24/2012,Culiseta,inornata,,Female,,28,3,3,2,3,20,,,,11,70
7/24/2012,Culiseta,minnesotae,,Female,,,,,,,,,,,,0
7/24/2012,Culiseta,morsitans,,Female,,,2,,,,,,,,,2
7/24/2012,Mansonia,perturbans,,Female,,,,,,,,,,,,0
7/24/2012,Anopheles,earlei,,Female,2,,1,1,,,,,,,,4
7/24/2012,,,Unknown,Female,,,,,,,,,,,,0
7/24/2012,,,,Male,2,1,,16,2,3,,,,,5,29
7/31/2012,Aedes,,,Female,,,,,,,,,,,,0
7/31/2012,Aedes,,Black legs,Female,7,7,,2,1,5,12,3,,,,37
7/31/2012,Aedes,cataphylla,Black legs,Female,,,,,,,,,,,,0
7/31/2012,Aedes,cinereus,Black legs,Female,,,,,,,,,,,,0
7/31/2012,Aedes,communis,Black legs,Female,,,,,,,,,,,,0
7/31/2012,Aedes,diantaeus,Black legs,Female,,,,,,,,,,,,0
7/31/2012,Aedes,hexodontus,Black legs,Female,,,,,,,,,,,,0
7/31/2012,Aedes,impiger,Black legs,Female,,,,,,,,,,,,0
7/31/2012,Aedes,implicatus,Black legs,Female,,,,,,,,,,,,0
7/31/2012,Aedes,intrudens,Black legs,Female,,,,,,,,,,,,0
7/31/2012,Aedes,pionips,Black legs,Female,,,,,,,,,,,,0
7/31/2012,Aedes,provocans,Black legs,Female,,,,,,,,,,,,0
7/31/2012,Aedes,pullatus,Black legs,Female,,,,,,,,,,,,0
7/31/2012,Aedes,punctor,Black legs,Female,,,,,,,,,,,,0
7/31/2012,Aedes,spencerii,Black legs,Female,,,1,,,,,,,,,1
7/31/2012,Aedes,sticticus,Black legs,Female,,,,,,,,,,,,0
7/31/2012,Aedes,,Banded legs,Female,,,,,,,,,,,,0
7/31/2012,Aedes,campestris,Banded legs,Female,,,,,,,,,,,,0
7/31/2012,Aedes,canadensis,Banded legs,Female,,,,,,,,,,,,0
7/31/2012,Aedes,dorsalis,Banded legs,Female,,3,1,4,,,,6,,,,14
7/31/2012,Aedes,euedes,Banded legs,Female,,,,,,,,,,,,0
7/31/2012,Aedes,excrucians,Banded legs,Female,,,,,,,,,,,,0
7/31/2012,Aedes,fitchii,Banded legs,Female,,,,,,,,,,,,0
7/31/2012,Aedes,flavescens,Banded legs,Female,,,,,,,,1,,,,1
7/31/2012,Aedes,increpitus,Banded legs,Female,,,,,,,,,,,,0
7/31/2012,Aedes,mercurator,Banded legs,Female,,,,,,,,,,,,0
7/31/2012,Aedes,nigromaculis,Banded legs,Female,,,,1,,,,,,,,1
7/31/2012,Aedes,riparius,Banded legs,Female,,,,,,,,,,,,0
7/31/2012,Aedes,vexans,Banded legs,Female,24,313,63,85,83,32,101,54,,,103,858
7/31/2012,Culex,,,Female,,,,,,,,,,,,0
7/31/2012,Culex,tarsalis,,Female,,,,,,,,,,,,0
7/31/2012,Culex,territans,,Female,,,,,,,1,,,,,1
7/31/2012,Culiseta,,,Female,,,,,,,,,,,,0
7/31/2012,Culiseta,alaskensis,,Female,,,,,,,,,,,,0
7/31/2012,Culiseta,impatiens,,Female,,,,,,,,,,,,0
7/31/2012,Culiseta,incidens,,Female,,,,,,,,,,,,0
7/31/2012,Culiseta,inornata,,Female,2,78,6,6,6,5,11,1,,,10,125
7/31/2012,Culiseta,minnesotae,,Female,,,,,,,,,,,,0
7/31/2012,Culiseta,morsitans,,Female,,,,,,,,,,,,0
7/31/2012,Mansonia,perturbans,,Female,,,,,,,,,,,,0
7/31/2012,Anopheles,earlei,,Female,1,,,3,,,,,,,,4
7/31/2012,,,Unknown,Female,,,,,,,,,,,,0
7/31/2012,,,,Male,74,23,4,139,30,7,29,11,,,18,335
8/7/2012,Aedes,,,Female,,,,,,,,,,,5,5
8/7/2012,Aedes,,Black legs,Female,,6,13,2,1,,8,,,,6,36
8/7/2012,Aedes,cataphylla,Black legs,Female,,,,,,,,,,,,0
8/7/2012,Aedes,cinereus,Black legs,Female,,,,,,,,,,,,0
8/7/2012,Aedes,communis,Black legs,Female,,,,,,,,,,,,0
8/7/2012,Aedes,diantaeus,Black legs,Female,,,,,,,,,,,,0
8/7/2012,Aedes,hexodontus,Black legs,Female,,,,,,,,,,,,0
8/7/2012,Aedes,impiger,Black legs,Female,,,,,,,,,,,,0
8/7/2012,Aedes,implicatus,Black legs,Female,,,,,,,,,,,,0
8/7/2012,Aedes,intrudens,Black legs,Female,,,,,,,,,,,,0
8/7/2012,Aedes,pionips,Black legs,Female,,,,,,,,,,,,0
8/7/2012,Aedes,provocans,Black legs,Female,,,,,,,,,,,,0
8/7/2012,Aedes,pullatus,Black legs,Female,,,,,,,,,,,,0
8/7/2012,Aedes,punctor,Black legs,Female,,,,,,,,,,,,0
8/7/2012,Aedes,spencerii,Black legs,Female,,,,,2,,,6,,,3,11
8/7/2012,Aedes,sticticus,Black legs,Female,,,,,,,,1,,,,1
8/7/2012,Aedes,,Banded legs,Female,,,,,,,,,,,,0
8/7/2012,Aedes,campestris,Banded legs,Female,,,,,,,,,,,,0
8/7/2012,Aedes,canadensis,Banded legs,Female,,,,,,,,,,,,0
8/7/2012,Aedes,dorsalis,Banded legs,Female,,,6,1,,,3,9,,,,19
8/7/2012,Aedes,euedes,Banded legs,Female,,,,,,,,,,,3,3
8/7/2012,Aedes,excrucians,Banded legs,Female,,,,,,,,,,,,0
8/7/2012,Aedes,fitchii,Banded legs,Female,,,,,,,,,,,1,1
8/7/2012,Aedes,flavescens,Banded legs,Female,,,5,,,,,,,,,5
8/7/2012,Aedes,increpitus,Banded legs,Female,,,,,,,,,,,,0
8/7/2012,Aedes,mercurator,Banded legs,Female,,,,,,,,,,,,0
8/7/2012,Aedes,nigromaculis,Banded legs,Female,,,,,,,,,,,,0
8/7/2012,Aedes,riparius,Banded legs,Female,,,,,,,,,,,,0
8/7/2012,Aedes,vexans,Banded legs,Female,30,1417,31,348,272,6,755,214,,,218,3291
8/7/2012,Culex,,,Female,,,,,,,,,,,,0
8/7/2012,Culex,tarsalis,,Female,,,,,,,1,,,,,1
8/7/2012,Culex,territans,,Female,,,,,,,,,,,,0
8/7/2012,Culiseta,,,Female,,,,,,,,,,,,0
8/7/2012,Culiseta,alaskensis,,Female,,,,,,,,,,,,0
8/7/2012,Culiseta,impatiens,,Female,,,,,,,,,,,,0
8/7/2012,Culiseta,incidens,,Female,,,,,,,,,,,,0
8/7/2012,Culiseta,inornata,,Female,,115,8,6,25,4,57,4,,,32,251
8/7/2012,Culiseta,minnesotae,,Female,,,,,,,,,,,,0
8/7/2012,Culiseta,morsitans,,Female,,,,,,,,,,,,0
8/7/2012,Mansonia,perturbans,,Female,,,,,,,,,,,,0
8/7/2012,Anopheles,earlei,,Female,1,,,2,,,1,,,,,4
8/7/2012,,,Unknown,Female,,,,,,,,,,,1,1
8/7/2012,,,,Male,57,57,19,208,85,1,38,26,,,110,601
8/14/2012,Aedes,,,Female,,,,,,,,,,,,0
8/14/2012,Aedes,,Black legs,Female,,,2,4,4,,,,,,3,13
8/14/2012,Aedes,cataphylla,Black legs,Female,,,,,,,,,,,,0
8/14/2012,Aedes,cinereus,Black legs,Female,,,,,,,,,,,,0
8/14/2012,Aedes,communis,Black legs,Female,,,,,,,,,,,,0
8/14/2012,Aedes,diantaeus,Black legs,Female,,,,,,,,,,,,0
8/14/2012,Aedes,hexodontus,Black legs,Female,,,,,,,,,,,,0
8/14/2012,Aedes,impiger,Black legs,Female,,,,,,,,,,,,0
8/14/2012,Aedes,implicatus,Black legs,Female,,,,,,,,,,,,0
8/14/2012,Aedes,intrudens,Black legs,Female,,,,,,,,,,,,0
8/14/2012,Aedes,pionips,Black legs,Female,,,,,,,,,,,,0
8/14/2012,Aedes,provocans,Black legs,Female,,,,,,,,,,,,0
8/14/2012,Aedes,pullatus,Black legs,Female,,,,,,,,,,,,0
8/14/2012,Aedes,punctor,Black legs,Female,,,,,,,,,,,,0
8/14/2012,Aedes,spencerii,Black legs,Female,,,,1,,,6,,,,,7
8/14/2012,Aedes,sticticus,Black legs,Female,,,,,,,,,,,,0
8/14/2012,Aedes,,Banded legs,Female,,,,,,,,,,,,0
8/14/2012,Aedes,campestris,Banded legs,Female,,,,2,,,,,,,,2
8/14/2012,Aedes,canadensis,Banded legs,Female,,,,,,,,,,,,0
8/14/2012,Aedes,dorsalis,Banded legs,Female,1,2,4,4,,,1,,,,1,13
8/14/2012,Aedes,euedes,Banded legs,Female,,,,,,,,,,,,0
8/14/2012,Aedes,excrucians,Banded legs,Female,,,,,,,,,,,,0
8/14/2012,Aedes,fitchii,Banded legs,Female,,,,,,,,,,,,0
8/14/2012,Aedes,flavescens,Banded legs,Female,,,6,,,,,,,,1,7
8/14/2012,Aedes,increpitus,Banded legs,Female,,,,,,,,,,,,0
8/14/2012,Aedes,mercurator,Banded legs,Female,,,,,,,,,,,,0
8/14/2012,Aedes,nigromaculis,Banded legs,Female,,,,,,,,,,,,0
8/14/2012,Aedes,riparius,Banded legs,Female,,,,,,,,,,,,0
8/14/2012,Aedes,vexans,Banded legs,Female,,835,26,168,83,,139,,,,133,1384
8/14/2012,Culex,,,Female,,,,,,,,,,,,0
8/14/2012,Culex,tarsalis,,Female,,,,,,,,,,,1,1
8/14/2012,Culex,territans,,Female,,,,3,,,,,,,2,5
8/14/2012,Culiseta,,,Female,,,,,,,,,,,,0
8/14/2012,Culiseta,alaskensis,,Female,,,,,,,,,,,,0
8/14/2012,Culiseta,impatiens,,Female,,,,,,,,,,,,0
8/14/2012,Culiseta,incidens,,Female,,,,,,,,,,,,0
8/14/2012,Culiseta,inornata,,Female,,94,14,33,33,,7,,,,35,216
8/14/2012,Culiseta,minnesotae,,Female,,,,,,,,,,,,0
8/14/2012,Culiseta,morsitans,,Female,,,,,,,,,,,,0
8/14/2012,Mansonia,perturbans,,Female,,,,,,,,,,,,0
8/14/2012,Anopheles,earlei,,Female,,,,2,,,,,,,,2
8/14/2012,,,Unknown,Female,,,,,,,,,,,,0
8/14/2012,,,,Male,,92,6,212,52,,31,,,,114,507
8/21/2012,Aedes,,,Female,,,,,,,,,,,1,1
8/21/2012,Aedes,,Black legs,Female,2,5,,2,,1,3,,,,,13
8/21/2012,Aedes,cataphylla,Black legs,Female,,,,,,,,,,,,0
8/21/2012,Aedes,cinereus,Black legs,Female,,,,,,,,,,,,0
8/21/2012,Aedes,communis,Black legs,Female,,,,,,,,,,,,0
8/21/2012,Aedes,diantaeus,Black legs,Female,,,,,,,,,,,,0
8/21/2012,Aedes,hexodontus,Black legs,Female,,,,,,,,,,,,0
8/21/2012,Aedes,impiger,Black legs,Female,,,,,,,,,,,,0
8/21/2012,Aedes,implicatus,Black legs,Female,,,,,,,,,,,,0
8/21/2012,Aedes,intrudens,Black legs,Female,,,,,,,,,,,,0
8/21/2012,Aedes,pionips,Black legs,Female,,,,,,,,,,,,0
8/21/2012,Aedes,provocans,Black legs,Female,,,,,,,,,,,,0
8/21/2012,Aedes,pullatus,Black legs,Female,,,,,,,,,,,,0
8/21/2012,Aedes,punctor,Black legs,Female,,,,,,,,,,,,0
8/21/2012,Aedes,spencerii,Black legs,Female,,,,,,,,,,,,0
8/21/2012,Aedes,sticticus,Black legs,Female,,,,,,,,,,,,0
8/21/2012,Aedes,,Banded legs,Female,,,,,,,,,,,,0
8/21/2012,Aedes,campestris,Banded legs,Female,,,,,,,,,,,,0
8/21/2012,Aedes,canadensis,Banded legs,Female,,,,,,,,,,,,0
8/21/2012,Aedes,dorsalis,Banded legs,Female,,2,,2,,,,,,,3,7
8/21/2012,Aedes,euedes,Banded legs,Female,,,,,,,,,,,,0
8/21/2012,Aedes,excrucians,Banded legs,Female,,,,,,,,,,,,0
8/21/2012,Aedes,fitchii,Banded legs,Female,,,2,,,,,,,,,2
8/21/2012,Aedes,flavescens,Banded legs,Female,1,,,1,,,,,,,,2
8/21/2012,Aedes,increpitus,Banded legs,Female,,,,,,,,,,,,0
8/21/2012,Aedes,mercurator,Banded legs,Female,,,,,,,,,,,,0
8/21/2012,Aedes,nigromaculis,Banded legs,Female,,,,,,,,,,,,0
8/21/2012,Aedes,riparius,Banded legs,Female,,,,,,,,,,,,0
8/21/2012,Aedes,vexans,Banded legs,Female,18,252,3,112,21,12,25,15,,,79,537
8/21/2012,Culex,,,Female,,,,,,,,,,,,0
8/21/2012,Culex,tarsalis,,Female,,,,,,,1,,,,1,2
8/21/2012,Culex,territans,,Female,1,,,,,2,,,,,1,4
8/21/2012,Culiseta,,,Female,,,,,,,,,,,,0
8/21/2012,Culiseta,alaskensis,,Female,,,,,,,,,,,,0
8/21/2012,Culiseta,impatiens,,Female,,,,,,,,,,,,0
8/21/2012,Culiseta,incidens,,Female,,,,,,,,,,,,0
8/21/2012,Culiseta,inornata,,Female,5,50,7,17,18,16,43,9,,,40,205
8/21/2012,Culiseta,minnesotae,,Female,,,,,,,,,,,,0
8/21/2012,Culiseta,morsitans,,Female,,,,,,,,,,,,0
8/21/2012,Mansonia,perturbans,,Female,,,,,,,,,,,,0
8/21/2012,Anopheles,earlei,,Female,,,,5,,,,,,,,5
8/21/2012,,,Unknown,Female,,,1,,,,,,,,1,2
8/21/2012,,,,Male,41,106,2,292,51,23,26,20,,,81,642
8/28/2012,Aedes,,,Female,1,,,,,,,,,,1,2
8/28/2012,Aedes,,Black legs,Female,3,4,,2,,1,3,,,,1,14
8/28/2012,Aedes,cataphylla,Black legs,Female,,,,,,,,,,,,0
8/28/2012,Aedes,cinereus,Black legs,Female,,,,,,,,,,,,0
8/28/2012,Aedes,communis,Black legs,Female,,,,,,,,,,,,0
8/28/2012,Aedes,diantaeus,Black legs,Female,,,,,,,,,,,,0
8/28/2012,Aedes,hexodontus,Black legs,Female,,,,,,,,,,,,0
8/28/2012,Aedes,impiger,Black legs,Female,,,,,,,,,,,,0
8/28/2012,Aedes,implicatus,Black legs,Female,,,,,,,,,,,,0
8/28/2012,Aedes,intrudens,Black legs,Female,,,,,,,,,,,,0
8/28/2012,Aedes,pionips,Black legs,Female,,,,,,,,,,,,0
8/28/2012,Aedes,provocans,Black legs,Female,,,,,,,,,,,,0
8/28/2012,Aedes,pullatus,Black legs,Female,,,,,,,,,,,,0
8/28/2012,Aedes,punctor,Black legs,Female,,,,,,,,,,,,0
8/28/2012,Aedes,spencerii,Black legs,Female,,,,,,,,,,,,0
8/28/2012,Aedes,sticticus,Black legs,Female,,,,,,,,,,,,0
8/28/2012,Aedes,,Banded legs,Female,,,,,,,,,,,,0
8/28/2012,Aedes,campestris,Banded legs,Female,,,,,,,,,,,,0
8/28/2012,Aedes,canadensis,Banded legs,Female,,,,,,,,,,,,0
8/28/2012,Aedes,dorsalis,Banded legs,Female,,,1,1,,1,2,5,,,,10
8/28/2012,Aedes,euedes,Banded legs,Female,,,,,,,,,,,,0
8/28/2012,Aedes,excrucians,Banded legs,Female,,,,,,,,,,,,0
8/28/2012,Aedes,fitchii,Banded legs,Female,,,,,,1,,,,,,1
8/28/2012,Aedes,flavescens,Banded legs,Female,,3,,,,,,,,,,3
8/28/2012,Aedes,increpitus,Banded legs,Female,,,,,,,,,,,,0
8/28/2012,Aedes,mercurator,Banded legs,Female,,,,,,,,,,,,0
8/28/2012,Aedes,nigromaculis,Banded legs,Female,,,,,,,,,,,,0
8/28/2012,Aedes,riparius,Banded legs,Female,,,,,,,,,,,,0
8/28/2012,Aedes,vexans,Banded legs,Female,10,309,4,30,,6,32,7,,,44,442
8/28/2012,Culex,,,Female,,,,,,,,,,,,0
8/28/2012,Culex,tarsalis,,Female,,,,,,,,,,,,0
8/28/2012,Culex,territans,,Female,,,,,,1,,,,,3,4
8/28/2012,Culiseta,,,Female,,,,,,,,,,,,0
8/28/2012,Culiseta,alaskensis,,Female,,,,,,,,,,,,0
8/28/2012,Culiseta,impatiens,,Female,,,,,,,,,,,,0
8/28/2012,Culiseta,incidens,,Female,,,,,,,,,,,,0
8/28/2012,Culiseta,inornata,,Female,4,44,5,16,,10,44,8,,,35,166
8/28/2012,Culiseta,minnesotae,,Female,,,,,,,,,,,,0
8/28/2012,Culiseta,morsitans,,Female,,,,,,,,,,,,0
8/28/2012,Mansonia,perturbans,,Female,,,,,,,,,,,,0
8/28/2012,Anopheles,earlei,,Female,,1,,2,,,,,,,,3
8/28/2012,,,Unknown,Female,,,,,,,,,,,,0
8/28/2012,,,,Male,28,60,4,111,,18,23,4,,,80,328
9/4/2012,Aedes,,,Female,,,,,,,,,,,,0
9/4/2012,Aedes,,Black legs,Female,,,1,1,,,3,,,,1,6
9/4/2012,Aedes,cataphylla,Black legs,Female,,,,,,,,,,,,0
9/4/2012,Aedes,cinereus,Black legs,Female,,,,,,,,,,,,0
9/4/2012,Aedes,communis,Black legs,Female,,,,,,,,,,,,0
9/4/2012,Aedes,diantaeus,Black legs,Female,,,,,,,,,,,,0
9/4/2012,Aedes,hexodontus,Black legs,Female,,,,,,,,,,,,0
9/4/2012,Aedes,impiger,Black legs,Female,,,,,,,,,,,,0
9/4/2012,Aedes,implicatus,Black legs,Female,,,,,,,,,,,,0
9/4/2012,Aedes,intrudens,Black legs,Female,,,,,,,,,,,,0
9/4/2012,Aedes,pionips,Black legs,Female,,,,,,,,,,,,0
9/4/2012,Aedes,provocans,Black legs,Female,,,,,,,,,,,,0
9/4/2012,Aedes,pullatus,Black legs,Female,,,,,,,,,,,,0
9/4/2012,Aedes,punctor,Black legs,Female,,,,,,,,,,,,0
9/4/2012,Aedes,spencerii,Black legs,Female,,,,,,,,,,,,0
9/4/2012,Aedes,sticticus,Black legs,Female,,,,,,,,,,,,0
9/4/2012,Aedes,,Banded legs,Female,,,,,,,,,,,,0
9/4/2012,Aedes,campestris,Banded legs,Female,,,,,,,,,,,,0
9/4/2012,Aedes,canadensis,Banded legs,Female,,,,,,,,,,,,0
9/4/2012,Aedes,dorsalis,Banded legs,Female,,,,,,,,,,,,0
9/4/2012,Aedes,euedes,Banded legs,Female,,,,,,,,,,,,0
9/4/2012,Aedes,excrucians,Banded legs,Female,,,,,,,,,,,,0
9/4/2012,Aedes,fitchii,Banded legs,Female,,,,,,,,,,,,0
9/4/2012,Aedes,flavescens,Banded legs,Female,1,,,,,,1,,,,1,3
9/4/2012,Aedes,increpitus,Banded legs,Female,,,,,,,,,,,,0
9/4/2012,Aedes,mercurator,Banded legs,Female,,,,,,,,,,,,0
9/4/2012,Aedes,nigromaculis,Banded legs,Female,,,,,,,,,,,,0
9/4/2012,Aedes,riparius,Banded legs,Female,,,,,,,,,,,,0
9/4/2012,Aedes,vexans,Banded legs,Female,4,24,1,8,,,,1,,,16,54
9/4/2012,Culex,,,Female,,,,,,,,,,,,0
9/4/2012,Culex,tarsalis,,Female,,,,,,,,,,,,0
9/4/2012,Culex,territans,,Female,,,,,,,,,,,,0
9/4/2012,Culiseta,,,Female,,,,,,,,,,,,0
9/4/2012,Culiseta,alaskensis,,Female,,,,,,,,,,,,0
9/4/2012,Culiseta,impatiens,,Female,,,,,,,,,,,,0
9/4/2012,Culiseta,incidens,,Female,,,,,,,,,,,,0
9/4/2012,Culiseta,inornata,,Female,5,13,8,10,4,,,1,,,9,50
9/4/2012,Culiseta,minnesotae,,Female,,,,,,,,,,,,0
9/4/2012,Culiseta,morsitans,,Female,,,,,,,,,,,,0
9/4/2012,Mansonia,perturbans,,Female,,,,,,,,,,,,0
9/4/2012,Anopheles,earlei,,Female,,,,,,,,,,,,0
9/4/2012,,,Unknown,Female,,,,,,,,,,,,0
9/4/2012,,,,Male,5,23,7,55,1,,1,2,,,19,113
9/11/2012,Aedes,,,Female,,,,1,,,,,,,,1
9/11/2012,Aedes,,Black legs,Female,,1,,,,,1,,,,,2
9/11/2012,Aedes,cataphylla,Black legs,Female,,,,,,,,,,,,0
9/11/2012,Aedes,cinereus,Black legs,Female,,,,,,,,,,,,0
9/11/2012,Aedes,communis,Black legs,Female,,,,,,,,,,,,0
9/11/2012,Aedes,diantaeus,Black legs,Female,,,,,,,,,,,,0
9/11/2012,Aedes,hexodontus,Black legs,Female,,,,,,,,,,,,0
9/11/2012,Aedes,impiger,Black legs,Female,,,,,,,,,,,,0
9/11/2012,Aedes,implicatus,Black legs,Female,,,,,,,,,,,,0
9/11/2012,Aedes,intrudens,Black legs,Female,,,,,,,,,,,,0
9/11/2012,Aedes,pionips,Black legs,Female,,,,,,,,,,,,0
9/11/2012,Aedes,provocans,Black legs,Female,,,,,,,,,,,,0
9/11/2012,Aedes,pullatus,Black legs,Female,,,,,,,,,,,,0
9/11/2012,Aedes,punctor,Black legs,Female,,,,,,,,,,,,0
9/11/2012,Aedes,spencerii,Black legs,Female,,,,,,,,,,,,0
9/11/2012,Aedes,sticticus,Black legs,Female,,,,,,,,,,,,0
9/11/2012,Aedes,,Banded legs,Female,,,,,,,,,,,,0
9/11/2012,Aedes,campestris,Banded legs,Female,,,,,,,,,,,,0
9/11/2012,Aedes,canadensis,Banded legs,Female,,,,,,,,,,,,0
9/11/2012,Aedes,dorsalis,Banded legs,Female,,,,,,,,,,,,0
9/11/2012,Aedes,euedes,Banded legs,Female,,,,,,,,,,,,0
9/11/2012,Aedes,excrucians,Banded legs,Female,,,,,,,,,,,,0
9/11/2012,Aedes,fitchii,Banded legs,Female,,,,,,,,,,,,0
9/11/2012,Aedes,flavescens,Banded legs,Female,,,,,,,,,,,,0
9/11/2012,Aedes,increpitus,Banded legs,Female,,,,,,,,,,,,0
9/11/2012,Aedes,mercurator,Banded legs,Female,,,,,,,,,,,,0
9/11/2012,Aedes,nigromaculis,Banded legs,Female,,,,,,,,,,,,0
9/11/2012,Aedes,riparius,Banded legs,Female,,,,,,,,,,,,0
9/11/2012,Aedes,vexans,Banded legs,Female,3,5,,,,,1,,,,,9
9/11/2012,Culex,,,Female,,,,,,,,,,,,0
9/11/2012,Culex,tarsalis,,Female,,,,,,,,,,,,0
9/11/2012,Culex,territans,,Female,,,,,,,,,,,,0
